wow;love;sentimentPreprocessRuntime;angry;sad;message;kerasPreprocessed;flinkClassifyRecievedAt;id;flinkPreprocesEnd;kafkaCreatedTime;sentimentClassifyRuntime;flinkPreprocesRecievedAt;flinkClassifyEnd;sentiment;haha
29;1169;1227160;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.066;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.306;2017-12-01T15:50:25.623289;22401704;2017-12-01T14:50:27.304;2017-12-01T14:50:42.088;1.5;136
29;1169;1214101;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.088;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.307;2017-12-01T15:50:25.623325;22405557;2017-12-01T14:50:27.306;2017-12-01T14:50:42.111;1.5;136
29;1169;1184994;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.111;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.309;2017-12-01T15:50:25.623361;22541987;2017-12-01T14:50:27.308;2017-12-01T14:50:42.134;1.5;136
29;1169;1197913;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.134;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.310;2017-12-01T15:50:25.623397;22342471;2017-12-01T14:50:27.309;2017-12-01T14:50:42.157;1.5;136
29;1169;1183129;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.157;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.312;2017-12-01T15:50:25.623433;22273834;2017-12-01T14:50:27.311;2017-12-01T14:50:42.179;1.5;136
29;1169;1194625;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.179;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.313;2017-12-01T15:50:25.623469;21938970;2017-12-01T14:50:27.312;2017-12-01T14:50:42.201;1.5;136
29;1169;1176700;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.201;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.315;2017-12-01T15:50:25.623505;22207833;2017-12-01T14:50:27.314;2017-12-01T14:50:42.224;1.5;136
29;1169;1186989;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.224;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.316;2017-12-01T15:50:25.623541;22443827;2017-12-01T14:50:27.315;2017-12-01T14:50:42.247;1.5;136
29;1169;1198799;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.247;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.318;2017-12-01T15:50:25.623577;22618487;2017-12-01T14:50:27.317;2017-12-01T14:50:42.269;1.5;136
29;1169;1175512;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.270;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.319;2017-12-01T15:50:25.623612;22449893;2017-12-01T14:50:27.318;2017-12-01T14:50:42.292;1.5;136
29;1169;1184243;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.292;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.321;2017-12-01T15:50:25.623648;22212499;2017-12-01T14:50:27.320;2017-12-01T14:50:42.315;1.5;136
29;1169;1174871;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.315;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.322;2017-12-01T15:50:25.623684;21938966;2017-12-01T14:50:27.321;2017-12-01T14:50:42.337;1.5;136
29;1169;1183411;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.337;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.324;2017-12-01T15:50:25.623720;21799519;2017-12-01T14:50:27.323;2017-12-01T14:50:42.359;1.5;136
29;1169;1187017;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.359;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.325;2017-12-01T15:50:25.623756;22021149;2017-12-01T14:50:27.324;2017-12-01T14:50:42.381;1.5;136
29;1169;1189960;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.381;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.327;2017-12-01T15:50:25.623792;21796961;2017-12-01T14:50:27.326;2017-12-01T14:50:42.403;1.5;136
29;1169;1174758;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.403;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.329;2017-12-01T15:50:25.623828;22198828;2017-12-01T14:50:27.327;2017-12-01T14:50:42.426;1.5;136
29;1169;1240066;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.426;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.330;2017-12-01T15:50:25.623864;22500500;2017-12-01T14:50:27.329;2017-12-01T14:50:42.449;1.5;136
29;1169;1209173;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.449;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.332;2017-12-01T15:50:25.623899;22140195;2017-12-01T14:50:27.330;2017-12-01T14:50:42.471;1.5;136
29;1169;1177135;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.471;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.333;2017-12-01T15:50:25.623935;22006836;2017-12-01T14:50:27.332;2017-12-01T14:50:42.493;1.5;136
29;1169;1180536;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.493;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.335;2017-12-01T15:50:25.623980;22045240;2017-12-01T14:50:27.333;2017-12-01T14:50:42.516;1.5;136
29;1169;1181126;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.516;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.336;2017-12-01T15:50:25.624017;22023242;2017-12-01T14:50:27.335;2017-12-01T14:50:42.538;1.5;136
29;1169;1200384;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.538;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.338;2017-12-01T15:50:25.624063;21841930;2017-12-01T14:50:27.336;2017-12-01T14:50:42.560;1.5;136
29;1169;1176211;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.560;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.339;2017-12-01T15:50:25.624100;22231868;2017-12-01T14:50:27.338;2017-12-01T14:50:42.583;1.5;136
29;1169;1181156;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.583;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.341;2017-12-01T15:50:25.624136;21965848;2017-12-01T14:50:27.340;2017-12-01T14:50:42.605;1.5;136
29;1169;1191133;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.605;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.342;2017-12-01T15:50:25.624177;22343037;2017-12-01T14:50:27.341;2017-12-01T14:50:42.628;1.5;136
29;1169;1178167;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.628;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.344;2017-12-01T15:50:25.624213;22222130;2017-12-01T14:50:27.343;2017-12-01T14:50:42.650;1.5;136
29;1169;1191984;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.650;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.345;2017-12-01T15:50:25.624251;22136879;2017-12-01T14:50:27.344;2017-12-01T14:50:42.673;1.5;136
29;1169;1180304;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.673;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.347;2017-12-01T15:50:25.624474;21729643;2017-12-01T14:50:27.346;2017-12-01T14:50:42.695;1.5;136
29;1169;1186992;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.695;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.348;2017-12-01T15:50:25.624591;21845353;2017-12-01T14:50:27.347;2017-12-01T14:50:42.717;1.5;136
29;1169;1196265;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.717;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.350;2017-12-01T15:50:25.624638;21857206;2017-12-01T14:50:27.349;2017-12-01T14:50:42.739;1.5;136
29;1169;1180467;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.739;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.351;2017-12-01T15:50:25.624670;21975143;2017-12-01T14:50:27.350;2017-12-01T14:50:42.761;1.5;136
29;1169;1176472;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.761;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.353;2017-12-01T15:50:25.624698;22024178;2017-12-01T14:50:27.352;2017-12-01T14:50:42.783;1.5;136
29;1169;1209668;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.784;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.354;2017-12-01T15:50:25.624730;22278329;2017-12-01T14:50:27.353;2017-12-01T14:50:42.806;1.5;136
29;1169;1216311;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.806;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.356;2017-12-01T15:50:25.624758;22212680;2017-12-01T14:50:27.355;2017-12-01T14:50:42.828;1.5;136
29;1169;1214827;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.829;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.358;2017-12-01T15:50:25.624789;22162427;2017-12-01T14:50:27.356;2017-12-01T14:50:42.851;1.5;136
29;1169;1173007;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.851;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.359;2017-12-01T15:50:25.624817;22035811;2017-12-01T14:50:27.358;2017-12-01T14:50:42.873;1.5;136
29;1169;1179041;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.873;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.361;2017-12-01T15:50:25.624845;21946964;2017-12-01T14:50:27.359;2017-12-01T14:50:42.895;1.5;136
29;1169;1191017;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.896;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.362;2017-12-01T15:50:25.624876;21991331;2017-12-01T14:50:27.361;2017-12-01T14:50:42.918;1.5;136
29;1169;1184956;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.918;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.364;2017-12-01T15:50:25.624904;22316123;2017-12-01T14:50:27.362;2017-12-01T14:50:42.940;1.5;136
29;1169;1182564;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.940;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.365;2017-12-01T15:50:25.624932;32143693;2017-12-01T14:50:27.364;2017-12-01T14:50:42.973;1.5;136
29;1169;1185331;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.973;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.367;2017-12-01T15:50:25.624962;23419040;2017-12-01T14:50:27.365;2017-12-01T14:50:42.996;1.5;136
29;1169;1183454;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:42.997;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.368;2017-12-01T15:50:25.624990;22409416;2017-12-01T14:50:27.367;2017-12-01T14:50:43.019;1.5;136
29;1169;1202928;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.019;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.370;2017-12-01T15:50:25.625021;22004366;2017-12-01T14:50:27.368;2017-12-01T14:50:43.041;1.5;136
29;1169;1178382;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.042;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.371;2017-12-01T15:50:25.625049;21843546;2017-12-01T14:50:27.370;2017-12-01T14:50:43.064;1.5;136
29;1169;1179931;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.064;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.373;2017-12-01T15:50:25.625076;22082149;2017-12-01T14:50:27.372;2017-12-01T14:50:43.086;1.5;136
29;1169;1192877;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.086;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.374;2017-12-01T15:50:25.625107;22185113;2017-12-01T14:50:27.373;2017-12-01T14:50:43.108;1.5;136
29;1169;1179195;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.109;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.376;2017-12-01T15:50:25.625135;22060751;2017-12-01T14:50:27.375;2017-12-01T14:50:43.131;1.5;136
29;1169;1197023;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.131;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.377;2017-12-01T15:50:25.625163;21994042;2017-12-01T14:50:27.376;2017-12-01T14:50:43.153;1.5;136
29;1169;1197528;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.153;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.379;2017-12-01T15:50:25.625194;22116044;2017-12-01T14:50:27.378;2017-12-01T14:50:43.175;1.5;136
29;1169;1216874;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.176;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.380;2017-12-01T15:50:25.625222;21887492;2017-12-01T14:50:27.379;2017-12-01T14:50:43.198;1.5;136
29;1169;1232571;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.198;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.382;2017-12-01T15:50:25.625255;22352217;2017-12-01T14:50:27.381;2017-12-01T14:50:43.220;1.5;136
29;1169;1813211;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.220;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.384;2017-12-01T15:50:25.625284;22154619;2017-12-01T14:50:27.382;2017-12-01T14:50:43.243;1.5;136
29;1169;1228367;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.243;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.386;2017-12-01T15:50:25.625311;21883197;2017-12-01T14:50:27.385;2017-12-01T14:50:43.265;1.5;136
29;1169;1182700;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.265;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.387;2017-12-01T15:50:25.625342;22061386;2017-12-01T14:50:27.386;2017-12-01T14:50:43.287;1.5;136
29;1169;1184339;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.287;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.389;2017-12-01T15:50:25.625370;22027358;2017-12-01T14:50:27.388;2017-12-01T14:50:43.310;1.5;136
29;1169;1180013;22;41;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;as number rohingya muslims fleeing bangladesh hits 400,000, bangladeshi authorities ordering people house members muslim minority, locals want sent home. via reuters tv   for story: ;2017-12-01T14:50:43.310;1_instance_2_test_batchsize_1000;2017-12-01T14:50:27.390;2017-12-01T15:50:25.625398;22265476;2017-12-01T14:50:27.389;2017-12-01T14:50:43.332;1.5;136
